"20060804-144410","FIN","200632006070120060804    3403285631.53    1768425280.69     ","   2.31   ","    "," 2",".08 ","       0",".52     461531976.55  374275768414.26    6413496823.19    765077517    851870285","DOVDqFGPLirLnYbCmMnWQiKwqyByfRKulLywVHfBbELiDYrkeEc         ","","","","","","","2006","3","20060701","20060804","    3403285631.53","    1768425280.69","        2.31","        2.08","        0.52","     461531976.55","  374275768414.26","    6413496823.19","    765077517","    851870285","DOVDqFGPLirLnYbCmMnWQiKwqyByfRKulLywVHfBbELiDYrkeEc         ","200632006070120","060804","3403285631.53    1768425280.69        2.31        2.08        0.52    "," 46153","75768414",".26    6","413496823.19"
"20060805-112726","FIN","200632006070120060805    7593330475.05    4095057295.64     ","   7.14   ","    "," 7",".10 ","       0",".54     222912471.21  632199388820.27    2035656594.35    573446302    577046552","0000018926","","","","","","","2006","3","20060701","20060805","    7593330475.05","    4095057295.64","        7.14","        7.10","        0.54","     222912471.21","  632199388820.27","    2035656594.35","    573446302","    577046552","0000018926","200632006070120","060805","7593330475.05    4095057295.64        7.14        7.10        0.54    "," 22291","99388820",".27    2","035656594.35"
"20060805-113024","FIN","200632006070120060805    1401226749.34     329967356.16     ","   0.34   ","    "," 0",".33 ","       0",".24      20351002.89  155840872611.11    6345190886.64    976663984    998365969","sUaqJCXNrHeZyfRYa                                           ","","","","","","","2006","3","20060701","20060805","    1401226749.34","     329967356.16","        0.34","        0.33","        0.24","      20351002.89","  155840872611.11","    6345190886.64","    976663984","    998365969","sUaqJCXNrHeZyfRYa                                           ","200632006070120","060805","1401226749.34     329967356.16        0.34        0.33        0.24    ","  2035","40872611",".11    6","345190886.64"
"20060805-235215","FIN","200632006070120060805     723998637.37     127381887.63     ","   0.73   ","    "," 0",".62 ","       0",".18     399331309.30  472564788210.05    6914137412.50    174546919    204847454","VvpOVCvFYzbKVEDZQDjr                                        ","","","","","","","2006","3","20060701","20060805","     723998637.37","     127381887.63","        0.73","        0.62","        0.18","     399331309.30","  472564788210.05","    6914137412.50","    174546919","    204847454","VvpOVCvFYzbKVEDZQDjr                                        ","200632006070120","060805"," 723998637.37     127381887.63        0.73        0.62        0.18    "," 39933","64788210",".05    6","914137412.50"
"20060806-015640","FIN","200632006070120060806     314669513.43      28733886.60     ","   0.34   ","    "," 0",".30 ","       0",".09     926017424.12    1306947307.47    7389909639.34     83997513     95111024","0000011250","","","","","","","2006","3","20060701","20060806","     314669513.43","      28733886.60","        0.34","        0.30","        0.09","     926017424.12","    1306947307.47","    7389909639.34","     83997513","     95111024","0000011250","200632006070120","060806"," 314669513.43      28733886.60        0.34        0.30        0.09    "," 92601","06947307",".47    7","389909639.34"
"20060806-073614","FIN","200632006070120060806    5221490012.78    3132283582.70     ","  21.37   ","    ","17",".91 ","       0",".60      49218735.09  582899529079.97    1161339538.44    146603480    174887189","uuTWRFXVLgUBurwUfNVPrUEXQvJXCIuchSlObszEaU                  ","","","","","","","2006","3","20060701","20060806","    5221490012.78","    3132283582.70","       21.37","       17.91","        0.60","      49218735.09","  582899529079.97","    1161339538.44","    146603480","    174887189","uuTWRFXVLgUBurwUfNVPrUEXQvJXCIuchSlObszEaU                  ","200632006070120","060806","5221490012.78    3132283582.70       21.37       17.91        0.60    ","  4921","99529079",".97    1","161339538.44"
"20060807-022616","FIN","200632006070120060807    2153897005.70    1083853915.77     ","   1.23   ","    "," 1",".14 ","       0",".50     300063429.34  317611887438.68    7216350376.04    883785420    948065454","0000012374","","","","","","","2006","3","20060701","20060807","    2153897005.70","    1083853915.77","        1.23","        1.14","        0.50","     300063429.34","  317611887438.68","    7216350376.04","    883785420","    948065454","0000012374","200632006070120","060807","2153897005.70    1083853915.77        1.23        1.14        0.50    "," 30006","11887438",".68    7","216350376.04"
"20060808-024350","FIN","200632006070120060808    8464332109.47    4531609602.67     ","  11.47   ","    ","11",".46 ","       0",".54     382008319.56  839209401017.68    2698239116.10    395123434    395503915","cxmEOoMrXMTBOIoOrwWriRmBxFtEDhRKlBeVDzJrLCgXZMSnbDOEIn      ","","","","","","","2006","3","20060701","20060808","    8464332109.47","    4531609602.67","       11.47","       11.46","        0.54","     382008319.56","  839209401017.68","    2698239116.10","    395123434","    395503915","cxmEOoMrXMTBOIoOrwWriRmBxFtEDhRKlBeVDzJrLCgXZMSnbDOEIn      ","200632006070120","060808","8464332109.47    4531609602.67       11.47       11.46        0.54    "," 38200","09401017",".68    2","698239116.10"
"20060808-183539","FIN","200632006070120060808    9080986051.86    4629280102.64     ","   6.55   ","    "," 6",".30 ","       0",".51     701664354.75  267987141477.41    7753551523.67    706235026    734393086","xMKguNqQYHOZhLgTICOHmBMMXJOOFvhWCMDayDUXDqZhHSODKPMFiQFgh   ","","","","","","","2006","3","20060701","20060808","    9080986051.86","    4629280102.64","        6.55","        6.30","        0.51","     701664354.75","  267987141477.41","    7753551523.67","    706235026","    734393086","xMKguNqQYHOZhLgTICOHmBMMXJOOFvhWCMDayDUXDqZhHSODKPMFiQFgh   ","200632006070120","060808","9080986051.86    4629280102.64        6.55        6.30        0.51    "," 70166","87141477",".41    7","753551523.67"
"20060810-101032","FIN","200632006070120060810    6832758732.63     133997059.99     ","   0.14   ","    "," 0",".12 ","       0",".02     497783508.83  806202884609.28    1876654654.31    961209471   1104635246","GFIavhJvJHNeAPiLSRSMMtzQPoSAGkdGwRGZOvbOINVukBOLEgW         ","","","","","","","2006","3","20060701","20060810","    6832758732.63","     133997059.99","        0.14","        0.12","        0.02","     497783508.83","  806202884609.28","    1876654654.31","    961209471","   1104635246","GFIavhJvJHNeAPiLSRSMMtzQPoSAGkdGwRGZOvbOINVukBOLEgW         ","200632006070120","060810","6832758732.63     133997059.99        0.14        0.12        0.02    "," 49778","02884609",".28    1","876654654.31"
"20060810-102334","FIN","200632006070120060810    3499688634.59    1972691845.93     ","   2.72   ","    "," 2",".45 ","       0",".56     837266118.18  852275616140.06    8466431366.63    725020092    804181051","nCQKDDFBaWHxRZAZcNzYgkGGQceZUAAFXzSqQfQkCGevmz              ","","","","","","","2006","3","20060701","20060810","    3499688634.59","    1972691845.93","        2.72","        2.45","        0.56","     837266118.18","  852275616140.06","    8466431366.63","    725020092","    804181051","nCQKDDFBaWHxRZAZcNzYgkGGQceZUAAFXzSqQfQkCGevmz              ","200632006070120","060810","3499688634.59    1972691845.93        2.72        2.45        0.56    "," 83726","75616140",".06    8","466431366.63"
"20060811-063954","FIN","200632006070120060811    9927435264.64    4389325024.75     ","  56.35   ","    ","49",".11 ","       0",".44     324532881.52  401092643048.48    1271491969.67     77895163     89378054","dQevcNaAMWzwzzrWDKUcvWWLSUuepUGftcHaDGFNku                  ","","","","","","","2006","3","20060701","20060811","    9927435264.64","    4389325024.75","       56.35","       49.11","        0.44","     324532881.52","  401092643048.48","    1271491969.67","     77895163","     89378054","dQevcNaAMWzwzzrWDKUcvWWLSUuepUGftcHaDGFNku                  ","200632006070120","060811","9927435264.64    4389325024.75       56.35       49.11        0.44    "," 32453","92643048",".48    1","271491969.67"
"20060813-045932","FIN","200632006070120060813    5322376216.39    1921746968.64     ","   4.00   ","    "," 3",".95 ","       0",".36     565905627.04  216959783332.97    7888458612.27    480207493    486524963","uJbHupomtQBnTRzRTRHGwWoBdACEAcAETci                         ","","","","","","","2006","3","20060701","20060813","    5322376216.39","    1921746968.64","        4.00","        3.95","        0.36","     565905627.04","  216959783332.97","    7888458612.27","    480207493","    486524963","uJbHupomtQBnTRzRTRHGwWoBdACEAcAETci                         ","200632006070120","060813","5322376216.39    1921746968.64        4.00        3.95        0.36    "," 56590","59783332",".97    7","888458612.27"
"20060815-200407","FIN","200632006070120060815    7841671209.06    4574844236.07     ","   4.75   ","    "," 4",".56 ","       0",".58     686651968.43  598304978275.65    3683982524.59    962243499   1002575075","0000035315","","","","","","","2006","3","20060701","20060815","    7841671209.06","    4574844236.07","        4.75","        4.56","        0.58","     686651968.43","  598304978275.65","    3683982524.59","    962243499","   1002575075","0000035315","200632006070120","060815","7841671209.06    4574844236.07        4.75        4.56        0.58    "," 68665","04978275",".65    3","683982524.59"
"20060816-035938","FIN","200632006070120060816    2856559291.94    1844925259.86     ","  18.83   ","    ","17",".72 ","       0",".65     107608539.64  199115064233.67     730542874.22     98003861    104100943","mFFYbTtIeNoSdDyIIjPmCntSEmPcAqnENnd                         ","","","","","","","2006","3","20060701","20060816","    2856559291.94","    1844925259.86","       18.83","       17.72","        0.65","     107608539.64","  199115064233.67","     730542874.22","     98003861","    104100943","mFFYbTtIeNoSdDyIIjPmCntSEmPcAqnENnd                         ","200632006070120","060816","2856559291.94    1844925259.86       18.83       17.72        0.65    "," 10760","15064233",".67     ","730542874.22"
"20060816-220414","FIN","200632006070120060816    3977643790.68     469375800.67     ","   3.55   ","    "," 3",".36 ","       0",".12     359843643.05  577522667735.97    3090199255.39    132244722    139490401","0000005188","","","","","","","2006","3","20060701","20060816","    3977643790.68","     469375800.67","        3.55","        3.36","        0.12","     359843643.05","  577522667735.97","    3090199255.39","    132244722","    139490401","0000005188","200632006070120","060816","3977643790.68     469375800.67        3.55        3.36        0.12    "," 35984","22667735",".97    3","090199255.39"
"20060817-135710","FIN","200632006070120060817    7275400103.58    3099919639.47     ","   3.38   ","    "," 2",".96 ","       0",".43      11575790.61  910767788208.11    3894022328.33    916713108   1047577792","0000026387","","","","","","","2006","3","20060701","20060817","    7275400103.58","    3099919639.47","        3.38","        2.96","        0.43","      11575790.61","  910767788208.11","    3894022328.33","    916713108","   1047577792","0000026387","200632006070120","060817","7275400103.58    3099919639.47        3.38        2.96        0.43    ","  1157","67788208",".11    3","894022328.33"
